entry_id,entry_date,period,account_code,account_name,entry_type,debit,credit,description,source_doc,customer_id,posted_by,notes
GL-000899,2026-03-25,2026-03,1000,Cash – Operating Account,Cash Receipt,141135.47,0,Payment received RCP-00108 – CUST-002,RCP-00108,CUST-002,arogers,
GL-000900,2026-03-25,2026-03,1200,Accounts Receivable,Cash Receipt,0,141135.47,AR cleared RCP-00108 against INV-00127,RCP-00108,CUST-002,arogers,
GL-000901,2026-03-09,2026-03,1000,Cash – Operating Account,Cash Receipt,852079.52,0,Payment received RCP-00109 – CUST-003,RCP-00109,CUST-003,arogers,
GL-000902,2026-03-09,2026-03,2050,Customer Deposits – Suspense,Unapplied Cash,0,852079.52,Unapplied cash RCP-00109 – held in suspense,RCP-00109,CUST-003,kchan,SCENARIO: Unapplied – not cleared against AR
GL-000903,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,2639.53,0,Payment received RCP-00110 – CUST-004,RCP-00110,CUST-004,tbrown,
GL-000904,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,2639.53,AR cleared RCP-00110 against INV-00134,RCP-00110,CUST-004,kchan,
GL-000905,2026-04-07,2026-04,1000,Cash – Operating Account,Cash Receipt,473.4,0,Payment received RCP-00111 – CUST-004,RCP-00111,CUST-004,arogers,
GL-000906,2026-04-07,2026-04,1200,Accounts Receivable,Cash Receipt,0,473.4,AR cleared RCP-00111 against INV-00135,RCP-00111,CUST-004,jsmith,
GL-000907,2026-03-21,2026-03,1000,Cash – Operating Account,Cash Receipt,9730.15,0,Payment received RCP-00112 – CUST-005,RCP-00112,CUST-005,kchan,
GL-000908,2026-03-21,2026-03,1200,Accounts Receivable,Cash Receipt,0,9730.15,AR cleared RCP-00112 against INV-00139,RCP-00112,CUST-005,jsmith,
GL-000909,2026-03-20,2026-03,1000,Cash – Operating Account,Cash Receipt,571095.5,0,Payment received RCP-00113 – CUST-006,RCP-00113,CUST-006,kchan,
GL-000910,2026-03-20,2026-03,1200,Accounts Receivable,Cash Receipt,0,571095.5,AR cleared RCP-00113 against INV-00140,RCP-00113,CUST-006,tbrown,
GL-000911,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,46165.12,0,Payment received RCP-00114 – CUST-006,RCP-00114,CUST-006,tbrown,
GL-000912,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,46165.12,AR cleared RCP-00114 against INV-00141,RCP-00114,CUST-006,kchan,
GL-000913,2026-03-15,2026-03,1000,Cash – Operating Account,Cash Receipt,316334.55,0,Payment received RCP-00115 – CUST-008,RCP-00115,CUST-008,kchan,
GL-000914,2026-03-15,2026-03,1200,Accounts Receivable,Cash Receipt,0,316334.55,AR cleared RCP-00115 against INV-00144,RCP-00115,CUST-008,tbrown,
GL-000915,2026-03-30,2026-03,1000,Cash – Operating Account,Cash Receipt,70917.75,0,Payment received RCP-00116 – CUST-008,RCP-00116,CUST-008,jsmith,
GL-000916,2026-03-30,2026-03,1200,Accounts Receivable,Cash Receipt,0,70917.75,AR cleared RCP-00116 against INV-00145,RCP-00116,CUST-008,tbrown,
GL-000917,2026-04-03,2026-04,1000,Cash – Operating Account,Cash Receipt,138449.25,0,Payment received RCP-00117 – CUST-009,RCP-00117,CUST-009,kchan,
GL-000918,2026-04-03,2026-04,1200,Accounts Receivable,Cash Receipt,0,138449.25,AR cleared RCP-00117 against INV-00146,RCP-00117,CUST-009,jsmith,
GL-000919,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,8939.2,0,Payment received RCP-00118 – CUST-009,RCP-00118,CUST-009,kchan,
GL-000920,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,8939.2,AR cleared RCP-00118 against INV-00148,RCP-00118,CUST-009,mlopez,
GL-000921,2026-04-05,2026-04,1000,Cash – Operating Account,Cash Receipt,516620.31,0,Payment received RCP-00119 – CUST-010,RCP-00119,CUST-010,kchan,
GL-000922,2026-04-05,2026-04,1200,Accounts Receivable,Cash Receipt,0,516620.31,AR cleared RCP-00119 against INV-00150,RCP-00119,CUST-010,tbrown,
GL-000923,2026-03-30,2026-03,1000,Cash – Operating Account,Cash Receipt,1044792.45,0,Payment received RCP-00120 – CUST-011,RCP-00120,CUST-011,arogers,
GL-000924,2026-03-30,2026-03,1200,Accounts Receivable,Cash Receipt,0,1044792.45,AR cleared RCP-00120 against INV-00151,RCP-00120,CUST-011,tbrown,
GL-000925,2026-03-16,2026-03,1000,Cash – Operating Account,Cash Receipt,213305.51,0,Payment received RCP-00121 – CUST-011,RCP-00121,CUST-011,tbrown,
GL-000926,2026-03-16,2026-03,1200,Accounts Receivable,Cash Receipt,0,213305.51,AR cleared RCP-00121 against INV-00152,RCP-00121,CUST-011,jsmith,
GL-000927,2026-03-27,2026-03,1000,Cash – Operating Account,Cash Receipt,52225.32,0,Payment received RCP-00122 – CUST-011,RCP-00122,CUST-011,mlopez,
GL-000928,2026-03-27,2026-03,1200,Accounts Receivable,Cash Receipt,0,52225.32,AR cleared RCP-00122 against INV-00153,RCP-00122,CUST-011,jsmith,
GL-000929,2026-03-20,2026-03,1000,Cash – Operating Account,Cash Receipt,65222.4,0,Payment received RCP-00123 – CUST-011,RCP-00123,CUST-011,kchan,
GL-000930,2026-03-20,2026-03,1200,Accounts Receivable,Cash Receipt,0,65222.4,AR cleared RCP-00123 against INV-00154,RCP-00123,CUST-011,arogers,
GL-000931,2026-03-26,2026-03,1000,Cash – Operating Account,Cash Receipt,7580.18,0,Payment received RCP-00124 – CUST-011,RCP-00124,CUST-011,tbrown,
GL-000932,2026-03-26,2026-03,1200,Accounts Receivable,Cash Receipt,0,7580.18,AR cleared RCP-00124 against INV-00155,RCP-00124,CUST-011,arogers,
GL-000933,2026-03-25,2026-03,1000,Cash – Operating Account,Cash Receipt,168217.03,0,Payment received RCP-00125 – CUST-012,RCP-00125,CUST-012,arogers,
GL-000934,2026-03-25,2026-03,1200,Accounts Receivable,Cash Receipt,0,168217.03,AR cleared RCP-00125 against INV-00156,RCP-00125,CUST-012,kchan,
GL-000935,2026-03-29,2026-03,1000,Cash – Operating Account,Cash Receipt,106337.61,0,Payment received RCP-00126 – CUST-012,RCP-00126,CUST-012,kchan,
GL-000936,2026-03-29,2026-03,1200,Accounts Receivable,Cash Receipt,0,106337.61,AR cleared RCP-00126 against INV-00157,RCP-00126,CUST-012,arogers,
GL-000937,2026-04-01,2026-04,1000,Cash – Operating Account,Cash Receipt,366608.85,0,Payment received RCP-00127 – CUST-012,RCP-00127,CUST-012,tbrown,
GL-000938,2026-04-01,2026-04,1200,Accounts Receivable,Cash Receipt,0,366608.85,AR cleared RCP-00127 against INV-00159,RCP-00127,CUST-012,kchan,
GL-000939,2026-03-15,2026-03,1000,Cash – Operating Account,Cash Receipt,18275.17,0,Payment received RCP-00128 – CUST-012,RCP-00128,CUST-012,tbrown,
GL-000940,2026-03-15,2026-03,1200,Accounts Receivable,Cash Receipt,0,18275.17,AR cleared RCP-00128 against INV-00160,RCP-00128,CUST-012,kchan,
GL-000941,2026-03-31,2026-03,1000,Cash – Operating Account,Cash Receipt,1215326.54,0,Payment received RCP-00129 – CUST-013,RCP-00129,CUST-013,tbrown,
GL-000942,2026-03-31,2026-03,1200,Accounts Receivable,Cash Receipt,0,1215326.54,AR cleared RCP-00129 against INV-00161,RCP-00129,CUST-013,tbrown,
GL-000943,2026-03-17,2026-03,1000,Cash – Operating Account,Cash Receipt,20575.62,0,Payment received RCP-00130 – CUST-013,RCP-00130,CUST-013,mlopez,
GL-000944,2026-03-17,2026-03,1200,Accounts Receivable,Cash Receipt,0,20575.62,AR cleared RCP-00130 against INV-00162,RCP-00130,CUST-013,kchan,
GL-000945,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,21425.43,0,Payment received RCP-00131 – CUST-015,RCP-00131,CUST-015,mlopez,
GL-000946,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,21425.43,AR cleared RCP-00131 against INV-00165,RCP-00131,CUST-015,arogers,
GL-000947,2026-04-01,2026-04,1000,Cash – Operating Account,Cash Receipt,75727.17,0,Payment received RCP-00132 – CUST-015,RCP-00132,CUST-015,tbrown,
GL-000948,2026-04-01,2026-04,1200,Accounts Receivable,Cash Receipt,0,75727.17,AR cleared RCP-00132 against INV-00166,RCP-00132,CUST-015,tbrown,
GL-000949,2026-03-22,2026-03,1000,Cash – Operating Account,Cash Receipt,92062.65,0,Payment received RCP-00133 – CUST-016,RCP-00133,CUST-016,jsmith,
GL-000950,2026-03-22,2026-03,1200,Accounts Receivable,Cash Receipt,0,92062.65,AR cleared RCP-00133 against INV-00168,RCP-00133,CUST-016,kchan,
GL-000951,2026-03-21,2026-03,1000,Cash – Operating Account,Cash Receipt,59375.99,0,Payment received RCP-00134 – CUST-018,RCP-00134,CUST-018,arogers,
GL-000952,2026-03-21,2026-03,1200,Accounts Receivable,Cash Receipt,0,59375.99,AR cleared RCP-00134 against INV-00170,RCP-00134,CUST-018,arogers,
GL-000953,2026-03-07,2026-03,1000,Cash – Operating Account,Cash Receipt,11593.38,0,Payment received RCP-00135 – CUST-020,RCP-00135,CUST-020,kchan,
GL-000954,2026-03-07,2026-03,1200,Accounts Receivable,Cash Receipt,0,11593.38,AR cleared RCP-00135 against INV-00172,RCP-00135,CUST-020,jsmith,
GL-000955,2026-03-17,2026-03,1000,Cash – Operating Account,Cash Receipt,135948.08,0,Payment received RCP-00136 – CUST-020,RCP-00136,CUST-020,jsmith,
GL-000956,2026-03-17,2026-03,1200,Accounts Receivable,Cash Receipt,0,135948.08,AR cleared RCP-00136 against INV-00173,RCP-00136,CUST-020,kchan,
GL-000957,2026-04-07,2026-04,1000,Cash – Operating Account,Cash Receipt,201790.57,0,Payment received RCP-00137 – CUST-021,RCP-00137,CUST-021,tbrown,
GL-000958,2026-04-07,2026-04,1200,Accounts Receivable,Cash Receipt,0,201790.57,AR cleared RCP-00137 against INV-00174,RCP-00137,CUST-021,tbrown,
GL-000959,2026-04-01,2026-04,1000,Cash – Operating Account,Cash Receipt,23294.72,0,Payment received RCP-00138 – CUST-021,RCP-00138,CUST-021,arogers,
GL-000960,2026-04-01,2026-04,1200,Accounts Receivable,Cash Receipt,0,23294.72,AR cleared RCP-00138 against INV-00175,RCP-00138,CUST-021,kchan,
GL-000961,2026-03-27,2026-03,1000,Cash – Operating Account,Cash Receipt,201646.31,0,Payment received RCP-00139 – CUST-022,RCP-00139,CUST-022,tbrown,
GL-000962,2026-03-27,2026-03,1200,Accounts Receivable,Cash Receipt,0,201646.31,AR cleared RCP-00139 against INV-00176,RCP-00139,CUST-022,jsmith,
GL-000963,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,72086.84,0,Payment received RCP-00140 – CUST-022,RCP-00140,CUST-022,kchan,
GL-000964,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,72086.84,AR cleared RCP-00140 against INV-00178,RCP-00140,CUST-022,arogers,
GL-000965,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,10898.15,0,Payment received RCP-00141 – CUST-022,RCP-00141,CUST-022,tbrown,
GL-000966,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,10898.15,AR cleared RCP-00141 against INV-00179,RCP-00141,CUST-022,tbrown,
GL-000967,2026-03-30,2026-03,1000,Cash – Operating Account,Cash Receipt,412940.46,0,Payment received RCP-00142 – CUST-023,RCP-00142,CUST-023,jsmith,
GL-000968,2026-03-30,2026-03,1200,Accounts Receivable,Cash Receipt,0,412940.46,AR cleared RCP-00142 against INV-00180,RCP-00142,CUST-023,tbrown,
GL-000969,2026-03-11,2026-03,1000,Cash – Operating Account,Cash Receipt,30385.86,0,Payment received RCP-00143 – CUST-023,RCP-00143,CUST-023,tbrown,
GL-000970,2026-03-11,2026-03,1200,Accounts Receivable,Cash Receipt,0,30385.86,AR cleared RCP-00143 against INV-00181,RCP-00143,CUST-023,jsmith,
GL-000971,2026-03-05,2026-03,1000,Cash – Operating Account,Cash Receipt,484770.36,0,Payment received RCP-00144 – CUST-024,RCP-00144,CUST-024,jsmith,
GL-000972,2026-03-05,2026-03,1200,Accounts Receivable,Cash Receipt,0,484770.36,AR cleared RCP-00144 against INV-00182,RCP-00144,CUST-024,arogers,
GL-000973,2026-03-14,2026-03,1000,Cash – Operating Account,Cash Receipt,63718.04,0,Payment received RCP-00145 – CUST-024,RCP-00145,CUST-024,kchan,
GL-000974,2026-03-14,2026-03,1200,Accounts Receivable,Cash Receipt,0,63718.04,AR cleared RCP-00145 against INV-00183,RCP-00145,CUST-024,tbrown,
GL-000975,2026-03-07,2026-03,1000,Cash – Operating Account,Cash Receipt,139954.93,0,Payment received RCP-00146 – CUST-025,RCP-00146,CUST-025,tbrown,
GL-000976,2026-03-07,2026-03,1200,Accounts Receivable,Cash Receipt,0,139954.93,AR cleared RCP-00146 against INV-00184,RCP-00146,CUST-025,jsmith,
GL-000977,2026-03-28,2026-03,1000,Cash – Operating Account,Cash Receipt,54476.89,0,Payment received RCP-00147 – CUST-025,RCP-00147,CUST-025,arogers,
GL-000978,2026-03-28,2026-03,1200,Accounts Receivable,Cash Receipt,0,54476.89,AR cleared RCP-00147 against INV-00185,RCP-00147,CUST-025,tbrown,
GL-000979,2026-03-22,2026-03,1000,Cash – Operating Account,Cash Receipt,20524.92,0,Payment received RCP-00148 – CUST-025,RCP-00148,CUST-025,arogers,
GL-000980,2026-03-22,2026-03,1200,Accounts Receivable,Cash Receipt,0,20524.92,AR cleared RCP-00148 against INV-00186,RCP-00148,CUST-025,mlopez,
GL-000981,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,24223.93,0,Payment received RCP-00149 – CUST-026,RCP-00149,CUST-026,jsmith,
GL-000982,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,24223.93,AR cleared RCP-00149 against INV-00187,RCP-00149,CUST-026,tbrown,
GL-000983,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,257267.89,0,Payment received RCP-00150 – CUST-026,RCP-00150,CUST-026,arogers,
GL-000984,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,257267.89,AR cleared RCP-00150 against INV-00188,RCP-00150,CUST-026,kchan,
GL-000985,2026-03-30,2026-03,1000,Cash – Operating Account,Cash Receipt,37379.37,0,Payment received RCP-00151 – CUST-026,RCP-00151,CUST-026,arogers,
GL-000986,2026-03-30,2026-03,1200,Accounts Receivable,Cash Receipt,0,37379.37,AR cleared RCP-00151 against INV-00190,RCP-00151,CUST-026,arogers,
GL-000987,2026-03-23,2026-03,1000,Cash – Operating Account,Cash Receipt,320977.96,0,Payment received RCP-00152 – CUST-027,RCP-00152,CUST-027,mlopez,
GL-000988,2026-03-23,2026-03,1200,Accounts Receivable,Cash Receipt,0,320977.96,AR cleared RCP-00152 against INV-00191,RCP-00152,CUST-027,tbrown,
GL-000989,2026-04-07,2026-04,1000,Cash – Operating Account,Cash Receipt,76007.16,0,Payment received RCP-00153 – CUST-029,RCP-00153,CUST-029,tbrown,
GL-000990,2026-04-07,2026-04,1200,Accounts Receivable,Cash Receipt,0,76007.16,AR cleared RCP-00153 against INV-00193,RCP-00153,CUST-029,jsmith,
GL-000991,2026-03-10,2026-03,1000,Cash – Operating Account,Cash Receipt,92357.95,0,Payment received RCP-00154 – CUST-030,RCP-00154,CUST-030,arogers,
GL-000992,2026-03-10,2026-03,1200,Accounts Receivable,Cash Receipt,0,92357.95,AR cleared RCP-00154 against INV-00194,RCP-00154,CUST-030,kchan,
GL-000993,2026-03-28,2026-03,1000,Cash – Operating Account,Cash Receipt,30311.83,0,Payment received RCP-00155 – CUST-033,RCP-00155,CUST-033,mlopez,
GL-000994,2026-03-28,2026-03,1200,Accounts Receivable,Cash Receipt,0,30311.83,AR cleared RCP-00155 against INV-00197,RCP-00155,CUST-033,arogers,
GL-000995,2026-04-06,2026-04,1000,Cash – Operating Account,Cash Receipt,63577.29,0,Payment received RCP-00156 – CUST-035,RCP-00156,CUST-035,kchan,
GL-000996,2026-04-06,2026-04,1200,Accounts Receivable,Cash Receipt,0,63577.29,AR cleared RCP-00156 against INV-00199,RCP-00156,CUST-035,jsmith,
GL-000997,2026-03-23,2026-03,1000,Cash – Operating Account,Cash Receipt,99730.14,0,Payment received RCP-00157 – CUST-036,RCP-00157,CUST-036,mlopez,
GL-000998,2026-03-23,2026-03,1200,Accounts Receivable,Cash Receipt,0,99730.14,AR cleared RCP-00157 against INV-00200,RCP-00157,CUST-036,tbrown,
GL-000999,2026-04-03,2026-04,1000,Cash – Operating Account,Cash Receipt,86507.85,0,Payment received RCP-00158 – CUST-036,RCP-00158,CUST-036,tbrown,
GL-001000,2026-04-03,2026-04,1200,Accounts Receivable,Cash Receipt,0,86507.85,AR cleared RCP-00158 against INV-00201,RCP-00158,CUST-036,arogers,
GL-001001,2026-04-02,2026-04,1000,Cash – Operating Account,Cash Receipt,9996.36,0,Payment received RCP-00159 – CUST-036,RCP-00159,CUST-036,mlopez,
GL-001002,2026-04-02,2026-04,1200,Accounts Receivable,Cash Receipt,0,9996.36,AR cleared RCP-00159 against INV-00202,RCP-00159,CUST-036,kchan,
GL-001003,2026-03-24,2026-03,1000,Cash – Operating Account,Cash Receipt,95271.02,0,Payment received RCP-00160 – CUST-039,RCP-00160,CUST-039,jsmith,
GL-001004,2026-03-24,2026-03,1200,Accounts Receivable,Cash Receipt,0,95271.02,AR cleared RCP-00160 against INV-00206,RCP-00160,CUST-039,jsmith,
GL-001005,2026-03-25,2026-03,1000,Cash – Operating Account,Cash Receipt,200843.86,0,Payment received RCP-00161 – CUST-040,RCP-00161,CUST-040,tbrown,
GL-001006,2026-03-25,2026-03,1200,Accounts Receivable,Cash Receipt,0,200843.86,AR cleared RCP-00161 against INV-00207,RCP-00161,CUST-040,tbrown,
GL-001007,2026-03-13,2026-03,1000,Cash – Operating Account,Cash Receipt,112332.26,0,Payment received RCP-00162 – CUST-042,RCP-00162,CUST-042,jsmith,
GL-001008,2026-03-13,2026-03,1200,Accounts Receivable,Cash Receipt,0,112332.26,AR cleared RCP-00162 against INV-00209,RCP-00162,CUST-042,tbrown,
GL-001009,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,43180.58,0,Payment received RCP-00163 – CUST-043,RCP-00163,CUST-043,jsmith,
GL-001010,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,43180.58,AR cleared RCP-00163 against INV-00210,RCP-00163,CUST-043,arogers,
GL-001011,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,312985.02,0,Payment received RCP-00164 – CUST-044,RCP-00164,CUST-044,kchan,
GL-001012,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,312985.02,AR cleared RCP-00164 against INV-00211,RCP-00164,CUST-044,mlopez,
GL-001013,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,64659.99,0,Payment received RCP-00165 – CUST-047,RCP-00165,CUST-047,arogers,
GL-001014,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,64659.99,AR cleared RCP-00165 against INV-00218,RCP-00165,CUST-047,mlopez,
GL-001015,2026-03-19,2026-03,1000,Cash – Operating Account,Cash Receipt,79715.17,0,Payment received RCP-00166 – CUST-048,RCP-00166,CUST-048,jsmith,
GL-001016,2026-03-19,2026-03,1200,Accounts Receivable,Cash Receipt,0,79715.17,AR cleared RCP-00166 against INV-00219,RCP-00166,CUST-048,kchan,
GL-001017,2026-03-27,2026-03,1000,Cash – Operating Account,Cash Receipt,178813.94,0,Payment received RCP-00167 – CUST-048,RCP-00167,CUST-048,arogers,
GL-001018,2026-03-27,2026-03,1200,Accounts Receivable,Cash Receipt,0,178813.94,AR cleared RCP-00167 against INV-00220,RCP-00167,CUST-048,tbrown,
GL-001019,2026-04-06,2026-04,1000,Cash – Operating Account,Cash Receipt,13392.74,0,Payment received RCP-00168 – CUST-048,RCP-00168,CUST-048,mlopez,
GL-001020,2026-04-06,2026-04,1200,Accounts Receivable,Cash Receipt,0,13392.74,AR cleared RCP-00168 against INV-00221,RCP-00168,CUST-048,mlopez,
GL-001021,2026-03-27,2026-03,1000,Cash – Operating Account,Cash Receipt,133736.35,0,Payment received RCP-00169 – CUST-049,RCP-00169,CUST-049,tbrown,
GL-001022,2026-03-27,2026-03,1200,Accounts Receivable,Cash Receipt,0,133736.35,AR cleared RCP-00169 against INV-00222,RCP-00169,CUST-049,arogers,
GL-001023,2026-03-06,2026-03,1000,Cash – Operating Account,Cash Receipt,41632.86,0,Payment received RCP-00170 – CUST-049,RCP-00170,CUST-049,tbrown,
GL-001024,2026-03-06,2026-03,1200,Accounts Receivable,Cash Receipt,0,41632.86,AR cleared RCP-00170 against INV-00223,RCP-00170,CUST-049,mlopez,
GL-001025,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,13795.17,0,Payment received RCP-00171 – CUST-049,RCP-00171,CUST-049,tbrown,
GL-001026,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,13795.17,AR cleared RCP-00171 against INV-00224,RCP-00171,CUST-049,mlopez,
GL-001027,2026-03-29,2026-03,1000,Cash – Operating Account,Cash Receipt,17373.36,0,Payment received RCP-00172 – CUST-050,RCP-00172,CUST-050,arogers,
GL-001028,2026-03-29,2026-03,1200,Accounts Receivable,Cash Receipt,0,17373.36,AR cleared RCP-00172 against INV-00225,RCP-00172,CUST-050,kchan,
GL-001029,2026-03-29,2026-03,1000,Cash – Operating Account,Cash Receipt,56971.53,0,Payment received RCP-00173 – CUST-051,RCP-00173,CUST-051,arogers,
GL-001030,2026-03-29,2026-03,1200,Accounts Receivable,Cash Receipt,0,56971.53,AR cleared RCP-00173 against INV-00226,RCP-00173,CUST-051,tbrown,
GL-001031,2026-03-29,2026-03,1000,Cash – Operating Account,Cash Receipt,40030.56,0,Payment received RCP-00174 – CUST-052,RCP-00174,CUST-052,tbrown,
GL-001032,2026-03-29,2026-03,1200,Accounts Receivable,Cash Receipt,0,40030.56,AR cleared RCP-00174 against INV-00227,RCP-00174,CUST-052,arogers,
GL-001033,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,93271.07,0,Payment received RCP-00175 – CUST-054,RCP-00175,CUST-054,kchan,
GL-001034,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,93271.07,AR cleared RCP-00175 against INV-00229,RCP-00175,CUST-054,mlopez,
GL-001035,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,42725.62,0,Payment received RCP-00176 – CUST-055,RCP-00176,CUST-055,tbrown,
GL-001036,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,42725.62,AR cleared RCP-00176 against INV-00230,RCP-00176,CUST-055,tbrown,
GL-001037,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,24842.11,0,Payment received RCP-00177 – CUST-056,RCP-00177,CUST-056,arogers,
GL-001038,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,24842.11,AR cleared RCP-00177 against INV-00231,RCP-00177,CUST-056,mlopez,
GL-001039,2026-04-06,2026-04,1000,Cash – Operating Account,Cash Receipt,25577.37,0,Payment received RCP-00178 – CUST-057,RCP-00178,CUST-057,mlopez,
GL-001040,2026-04-06,2026-04,1200,Accounts Receivable,Cash Receipt,0,25577.37,AR cleared RCP-00178 against INV-00232,RCP-00178,CUST-057,tbrown,
GL-001041,2026-03-17,2026-03,1000,Cash – Operating Account,Cash Receipt,39709.54,0,Payment received RCP-00179 – CUST-058,RCP-00179,CUST-058,mlopez,
GL-001042,2026-03-17,2026-03,1200,Accounts Receivable,Cash Receipt,0,39709.54,AR cleared RCP-00179 against INV-00233,RCP-00179,CUST-058,arogers,
GL-001043,2026-04-08,2026-04,1000,Cash – Operating Account,Cash Receipt,14791.3,0,Payment received RCP-00180 – CUST-059,RCP-00180,CUST-059,kchan,
GL-001044,2026-04-08,2026-04,1200,Accounts Receivable,Cash Receipt,0,14791.3,AR cleared RCP-00180 against INV-00234,RCP-00180,CUST-059,jsmith,
GL-001045,2026-04-01,2026-04,1000,Cash – Operating Account,Cash Receipt,3506.21,0,Payment received RCP-00181 – CUST-060,RCP-00181,CUST-060,kchan,
GL-001046,2026-04-01,2026-04,1200,Accounts Receivable,Cash Receipt,0,3506.21,AR cleared RCP-00181 against INV-00235,RCP-00181,CUST-060,arogers,
GL-001047,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,17988.7,0,Payment received RCP-00182 – CUST-001,RCP-00182,CUST-001,kchan,
GL-001048,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,17988.7,AR cleared RCP-00182 against INV-00238,RCP-00182,CUST-001,jsmith,
GL-001049,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,161763.57,0,Payment received RCP-00183 – CUST-002,RCP-00183,CUST-002,kchan,
GL-001050,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,161763.57,AR cleared RCP-00183 against INV-00241,RCP-00183,CUST-002,tbrown,
GL-001051,2026-04-08,2026-04,1000,Cash – Operating Account,Cash Receipt,35774.21,0,Payment received RCP-00184 – CUST-003,RCP-00184,CUST-003,arogers,
GL-001052,2026-04-08,2026-04,1200,Accounts Receivable,Cash Receipt,0,35774.21,AR cleared RCP-00184 against INV-00246,RCP-00184,CUST-003,mlopez,
GL-001053,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,266303.97,0,Payment received RCP-00185 – CUST-004,RCP-00185,CUST-004,tbrown,
GL-001054,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,266303.97,AR cleared RCP-00185 against INV-00247,RCP-00185,CUST-004,tbrown,
GL-001055,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,311338.61,0,Payment received RCP-00186 – CUST-005,RCP-00186,CUST-005,jsmith,
GL-001056,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,311338.61,AR cleared RCP-00186 against INV-00251,RCP-00186,CUST-005,kchan,
GL-001057,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,58263.7,0,Payment received RCP-00187 – CUST-007,RCP-00187,CUST-007,arogers,
GL-001058,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,58263.7,AR cleared RCP-00187 against INV-00259,RCP-00187,CUST-007,jsmith,
GL-001059,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,225852.0,0,Payment received RCP-00188 – CUST-009,RCP-00188,CUST-009,jsmith,
GL-001060,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,225852.0,AR cleared RCP-00188 against INV-00263,RCP-00188,CUST-009,kchan,
GL-001061,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,99024.98,0,Payment received RCP-00189 – CUST-009,RCP-00189,CUST-009,arogers,
GL-001062,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,99024.98,AR cleared RCP-00189 against INV-00264,RCP-00189,CUST-009,tbrown,
GL-001063,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,8632.65,0,Payment received RCP-00190 – CUST-010,RCP-00190,CUST-010,arogers,
GL-001064,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,8632.65,AR cleared RCP-00190 against INV-00270,RCP-00190,CUST-010,jsmith,
GL-001065,2026-04-09,2026-04,1000,Cash – Operating Account,Cash Receipt,1126354.42,0,Payment received RCP-00191 – CUST-011,RCP-00191,CUST-011,jsmith,
GL-001066,2026-04-09,2026-04,1200,Accounts Receivable,Cash Receipt,0,1126354.42,AR cleared RCP-00191 against INV-00272,RCP-00191,CUST-011,mlopez,
